level	rank	word	coverage_perc	coverage_perc_str
Intermediate	9725	豪胆	99.124022982951	99.12%
Intermediate	9738	雪駄	99.124022982951	99.12%
Intermediate	9751	借金	99.124022982951	99.12%
Intermediate	9764	ビタミン	99.124022982951	99.12%
Intermediate	9777	裏表	99.124022982951	99.12%
Intermediate	9790	要約	99.124022982951	99.12%
Intermediate	9803	寛仮	99.124022982951	99.12%
Intermediate	9816	航海	99.124022982951	99.12%
Intermediate	9829	同類	99.124022982951	99.12%
Intermediate	9842	天地	99.124022982951	99.12%
Intermediate	9855	遺書	99.124022982951	99.12%
Intermediate	9868	39000	99.124022982951	99.12%
Intermediate	9881	国教	99.124022982951	99.12%
Intermediate	9894	難民	99.124022982951	99.12%
Intermediate	9907	先駆	99.124022982951	99.12%
Intermediate	9920	羽織り	99.124022982951	99.12%
Intermediate	9933	厚	99.124022982951	99.12%
Intermediate	9946	なはる	99.124022982951	99.12%
Intermediate	9959	日の丸	99.124022982951	99.12%
Intermediate	9972	掲げる	99.124022982951	99.12%
Intermediate	9985	オーストラリアドル	99.124022982951	99.12%
Intermediate	9998	未熟	99.124022982951	99.12%
Intermediate	10011	宵	99.124022982951	99.12%
Intermediate	10024	柑橘	99.124022982951	99.12%
Intermediate	10037	接近	99.124022982951	99.12%
Intermediate	10050	計る	99.124022982951	99.12%
Intermediate	10063	ソーキ	99.124022982951	99.12%
Intermediate	10076	ぜえ	99.1247860291331	99.12%
Intermediate	10089	喫煙	99.12529472658784	99.13%
Intermediate	10102	浮き輪	99.12656647022466	99.13%
Intermediate	10115	クラクフ	99.12758386513411	99.13%
Intermediate	10128	おろし	99.12885560877096	99.13%
Intermediate	10141	20万	99.13012735240781	99.13%
Intermediate	10154	左腕	99.13089039858988	99.13%
Intermediate	10167	五百	99.13139909604463	99.13%
Intermediate	10180	毛抜き	99.13216214222672	99.13%
Intermediate	10193	ぴゅーっ	99.13241649095409	99.13%
Intermediate	10206	登山	99.13343388586357	99.13%
Intermediate	10219	202	99.13445128077302	99.13%
Intermediate	10232	バタリ	99.13521432695512	99.14%
Intermediate	10245	アルミン	99.13546867568247	99.14%
Intermediate	10258	肩こり	99.13623172186458	99.14%
Intermediate	10271	クルっ	99.13648607059194	99.14%
Intermediate	10284	発熱	99.13699476804668	99.14%
Intermediate	10297	911	99.1382665116835	99.14%
Intermediate	10310	見覚え	99.1390295578656	99.14%
Intermediate	10323	350	99.1397926040477	99.14%
Intermediate	10336	持ち込み	99.14030130150245	99.14%
Intermediate	10349	実況	99.14182739386665	99.14%
Intermediate	10362	縁結び	99.142081742594	99.14%
Intermediate	10375	適用	99.1428447887761	99.14%
Intermediate	10388	カッパ	99.1436078349582	99.14%
Intermediate	10401	病棟	99.14386218368556	99.14%
Intermediate	10414	マリナーズ	99.14386218368556	99.14%
Intermediate	10427	小津	99.14462522986767	99.14%
Intermediate	10440	松葉	99.14640567095924	99.15%
Intermediate	10453	1840	99.14793176332344	99.15%
Intermediate	10466	収める	99.14894915823288	99.15%
Intermediate	10479	カツカレー	99.14945785568761	99.15%
Intermediate	10492	ガター	99.14996655314235	99.15%
Intermediate	10505	大盛り	99.1512382967792	99.15%
Intermediate	10518	ルーズリーフ	99.15174699423392	99.15%
Intermediate	10531	ガムテープ	99.152510040416	99.15%
Intermediate	10544	ワックス	99.15301873787075	99.15%
Intermediate	10557	セーフ	99.15403613278019	99.15%
Intermediate	10570	当	99.1547991789623	99.15%
Intermediate	10583	ふふ	99.15530787641704	99.16%
Intermediate	10596	バケット	99.1555622251444	99.16%
Intermediate	10609	ガールズ	99.15657962005388	99.16%
Intermediate	10622	禅	99.15912310732752	99.16%
Intermediate	10635	天の川	99.16497312805696	99.16%
Intermediate	10648	無名	99.17107749751374	99.17%
Intermediate	10661	迎え火	99.17692751824316	99.18%
Intermediate	10674	誇り	99.18303188769995	99.18%
Intermediate	10687	稲刈り	99.188627559702	99.19%
Intermediate	10700	ブルン	99.19473192915879	99.19%
Intermediate	10713	偶数	99.20007325243348	99.2%
Intermediate	10726	チラシ	99.20566892443554	99.21%
Intermediate	10739	ずる賢い	99.2112645964376	99.21%
Intermediate	10752	良く	99.21762331462176	99.22%
Intermediate	10765	高専	99.22372768407853	99.22%
Intermediate	10778	音質	99.22957770480795	99.23%
Intermediate	10791	キュッ	99.23491902808263	99.23%
Intermediate	10804	惣菜	99.24076904881206	99.24%
Intermediate	10817	ゲッコウガ	99.24636472081411	99.25%
Intermediate	10830	いっ	99.25246909027092	99.25%
Intermediate	10843	素養	99.25831911100032	99.26%
Intermediate	10856	売り切れ	99.26391478300238	99.26%
Intermediate	10869	証券	99.2697648037318	99.27%
Intermediate	10882	私的	99.2758691731886	99.28%
Intermediate	10895	消毒	99.28171919391802	99.28%
Intermediate	10908	軽減	99.28731486592008	99.29%
Intermediate	10921	視線	99.29392793283158	99.29%
Intermediate	10934	本位	99.29952360483364	99.3%
Intermediate	10947	敗戦	99.3058823230178	99.31%
Intermediate	10960	胸部	99.31173234374722	99.31%
Intermediate	10973	ミリカメラ	99.31809106193136	99.32%
Intermediate	10986	一節	99.32444978011551	99.32%
Intermediate	10999	手幅	99.33080849829969	99.33%
Intermediate	11012	月扇	99.33614982157437	99.34%
Intermediate	11025	自家	99.34276288848588	99.34%
Intermediate	11038	三条	99.34835856048794	99.35%
Intermediate	11051	女王	99.3547172786721	99.35%
Intermediate	11064	ミスター	99.36056729940152	99.36%
Intermediate	11077	エンド	99.36641732013094	99.37%
Intermediate	11090	つるん	99.37303038704246	99.37%
Intermediate	11103	ポン酢	99.37811736158977	99.38%
Intermediate	11116	〇	99.38371303359183	99.38%
Intermediate	11129	相応しい	99.38930870559388	99.39%
Intermediate	11142	大天	99.39515872632332	99.4%
Intermediate	11155	チゲ	99.40075439832536	99.4%
Intermediate	11168	振り袖	99.40584137287269	99.41%
Intermediate	11181	取っ手	99.41169139360213	99.41%
Intermediate	11194	とみ	99.41728706560417	99.42%
Intermediate	11207	高台	99.42211969142411	99.42%
Intermediate	11220	演出	99.42796971215354	99.43%
Intermediate	11233	木造	99.43381973288295	99.43%
Intermediate	11246	走れる	99.43941540488503	99.44%
Intermediate	11259	ウィンドウ	99.44551977434179	99.45%
Intermediate	11272	組織	99.45136979507124	99.45%
Intermediate	11285	ギラギラ	99.45772851325539	99.46%
Intermediate	11298	揚々	99.46332418525743	99.46%
Intermediate	11311	1962	99.46942855471423	99.47%
Intermediate	11324	鈴芽	99.47578727289836	99.48%
Intermediate	11337	棄教	99.4816372936278	99.48%
Intermediate	11350	果たして	99.48697861690248	99.49%
Intermediate	11363	生ふ	99.49231994017718	99.49%
Intermediate	11376	スウィフト	99.49816996090661	99.5%
Intermediate	11389	はなぢ	99.50376563290865	99.5%
Intermediate	11402	フラッシュ	99.5101243510928	99.51%
Intermediate	11415	果てる	99.51572002309487	99.52%
Intermediate	11428	軽そう	99.52182439255164	99.52%
Intermediate	11441	仰天	99.52767441328108	99.53%
Intermediate	11454	ゴッド	99.53377878273785	99.53%
Intermediate	11467	あり	99.540137500922	99.54%
Intermediate	11480	シュシュ	99.54573317292407	99.55%
Intermediate	11493	大師	99.55183754238087	99.55%
Intermediate	11506	不貞る	99.55717886565556	99.56%
Intermediate	11519	兄貴	99.56277453765759	99.56%
Intermediate	11532	たれ	99.56837020965963	99.57%
Intermediate	11545	ダサい	99.57371153293437	99.57%
Intermediate	11558	仮眠	99.57371153293437	99.57%
Intermediate	11571	背戸	99.57371153293437	99.57%
Intermediate	11584	ひいき	99.57371153293437	99.57%
Intermediate	11597	財産	99.57371153293437	99.57%
Intermediate	11610	ふらす	99.57371153293437	99.57%
Intermediate	11623	漁村	99.57371153293437	99.57%
Intermediate	11636	四つ角	99.57371153293437	99.57%
Intermediate	11649	叡山	99.57371153293437	99.57%
Intermediate	11662	おごる	99.57371153293437	99.57%
Intermediate	11675	ベランメイ	99.57371153293437	99.57%
Intermediate	11688	なう	99.57371153293437	99.57%
Intermediate	11701	焼き餅	99.57371153293437	99.57%
Intermediate	11714	くさくさ	99.57371153293437	99.57%
Intermediate	11727	パイオニア	99.57371153293437	99.57%
Intermediate	11740	へこます	99.57371153293437	99.57%
Intermediate	11753	はは	99.57371153293437	99.57%
Intermediate	11766	ぬるぬる	99.57371153293437	99.57%
Intermediate	11779	差し支え	99.57371153293437	99.57%
Intermediate	11792	毘沙門	99.57371153293437	99.57%
Intermediate	11805	鉛	99.57371153293437	99.57%
Intermediate	11818	ただ今	99.57371153293437	99.57%
Intermediate	11831	ざ	99.57371153293437	99.57%
Intermediate	11844	紋章	99.57371153293437	99.57%
Intermediate	11857	戸籍	99.57371153293437	99.57%
Intermediate	11870	きっちり	99.57371153293437	99.57%
Intermediate	11883	咄家	99.57371153293437	99.57%
Intermediate	11896	キュビズム	99.57371153293437	99.57%
Intermediate	11909	ひとかど	99.57371153293437	99.57%
Intermediate	11922	主意	99.57371153293437	99.57%
Intermediate	11935	異説	99.57371153293437	99.57%
Intermediate	11948	厳重	99.57371153293437	99.57%
Intermediate	11961	至当	99.57371153293437	99.57%
Intermediate	11974	往生	99.57371153293437	99.57%
Intermediate	11987	アイデンティティ	99.57371153293437	99.57%
Intermediate	12000	即日	99.57371153293437	99.57%
Intermediate	12013	間男	99.57371153293437	99.57%
Intermediate	12026	さらり	99.57371153293437	99.57%
Intermediate	12039	心持	99.57371153293437	99.57%
Intermediate	12052	軒端	99.57371153293437	99.57%
Intermediate	12065	文体	99.57371153293437	99.57%
Intermediate	12078	節回し	99.57371153293437	99.57%
Intermediate	12091	頼る	99.57371153293437	99.57%
Intermediate	12104	邪悪	99.57371153293437	99.57%
Intermediate	12117	説教	99.57371153293437	99.57%
Intermediate	12130	ばっくれる	99.57371153293437	99.57%
Intermediate	12143	聖人	99.57371153293437	99.57%
Intermediate	12156	巧み	99.57371153293437	99.57%
Intermediate	12169	キログラム	99.57371153293437	99.57%
Intermediate	12182	粟	99.57371153293437	99.57%
Intermediate	12195	見送り	99.57371153293437	99.57%
Intermediate	12208	言い逃れ	99.57371153293437	99.57%
Intermediate	12221	円満	99.57371153293437	99.57%
Intermediate	12234	四方	99.57371153293437	99.57%
Intermediate	12247	一座	99.57371153293437	99.57%
Intermediate	12260	破裂	99.57371153293437	99.57%
Intermediate	12273	黒潮	99.57371153293437	99.57%
Intermediate	12286	火災	99.57371153293437	99.57%
Intermediate	12299	怠ける	99.57371153293437	99.57%
Intermediate	12312	たんと	99.57371153293437	99.57%
Intermediate	12325	同行	99.57371153293437	99.57%
Intermediate	12338	余念	99.57371153293437	99.57%
Intermediate	12351	円高	99.57371153293437	99.57%
Intermediate	12364	伊達	99.57371153293437	99.57%
Intermediate	12377	当局	99.57371153293437	99.57%
Intermediate	12390	験	99.57371153293437	99.57%
Intermediate	12403	技手	99.57371153293437	99.57%
Intermediate	12416	横書き	99.57371153293437	99.57%
Intermediate	12429	小田原	99.57371153293437	99.57%
Intermediate	12442	白兎	99.57371153293437	99.57%
Intermediate	12455	エルサレム	99.57371153293437	99.57%
Intermediate	12468	返還	99.57371153293437	99.57%
Intermediate	12481	えんえん	99.57371153293437	99.57%
Intermediate	12494	さなぎ	99.57371153293437	99.57%
Intermediate	12507	水木	99.57371153293437	99.57%
Intermediate	12520	hdmi	99.57371153293437	99.57%
Intermediate	12533	白猫	99.57371153293437	99.57%
Intermediate	12546	5億1千万	99.57371153293437	99.57%
Intermediate	12559	あちち	99.57371153293437	99.57%
Intermediate	12572	けー	99.57371153293437	99.57%
Intermediate	12585	ツーリスト	99.57371153293437	99.57%
Intermediate	12598	シェルター	99.57371153293437	99.57%
Intermediate	12611	ブリュレ	99.57371153293437	99.57%
Intermediate	12624	もの好き	99.57371153293437	99.57%
Intermediate	12637	キーウィ	99.57371153293437	99.57%
Intermediate	12650	Hello	99.57371153293437	99.57%
Intermediate	12663	くじら	99.57371153293437	99.57%
Intermediate	12676	もぐ	99.57371153293437	99.57%
Intermediate	12689	ハムスター	99.57371153293437	99.57%
Intermediate	12702	きむら	99.57371153293437	99.57%
Intermediate	12715	王女	99.57371153293437	99.57%
Intermediate	12728	預かる	99.57371153293437	99.57%
Intermediate	12741	トゥーン	99.57371153293437	99.57%
Intermediate	12754	檻	99.57371153293437	99.57%
Intermediate	12767	フーフー	99.57371153293437	99.57%
Intermediate	12780	ばと	99.57371153293437	99.57%
Intermediate	12793	布製	99.57371153293437	99.57%
Intermediate	12806	奥歯	99.57371153293437	99.57%
Intermediate	12819	肋骨	99.57371153293437	99.57%
Intermediate	12832	虫採り	99.57371153293437	99.57%
Intermediate	12845	耳元	99.57371153293437	99.57%
Intermediate	12858	しゅっしゅっ	99.57371153293437	99.57%
Intermediate	12871	乃井	99.57371153293437	99.57%
Intermediate	12884	発する	99.57371153293437	99.57%
Intermediate	12897	VISA	99.57371153293437	99.57%
Intermediate	12910	abcdefgh	99.57371153293437	99.57%
Intermediate	12923	Apple	99.57371153293437	99.57%
Intermediate	12936	くるくるっ	99.57371153293437	99.57%
Intermediate	12949	ぱらぱら	99.57371153293437	99.57%
Intermediate	12962	キャンピング	99.57371153293437	99.57%
Intermediate	12975	SoftBank	99.57371153293437	99.57%
Intermediate	12988	カーリー	99.57371153293437	99.57%
Intermediate	13001	唄う	99.57371153293437	99.57%
Intermediate	13014	拾い	99.57371153293437	99.57%
Intermediate	13027	きな粉	99.57371153293437	99.57%
Intermediate	13040	今さっき	99.57371153293437	99.57%
Intermediate	13053	古本	99.57371153293437	99.57%
Intermediate	13066	ディマーライト	99.57371153293437	99.57%
Intermediate	13079	大門	99.57371153293437	99.57%
Intermediate	13092	sekainoowari	99.57371153293437	99.57%
Intermediate	13105	ドリブル	99.57371153293437	99.57%
Intermediate	13118	食あたり	99.57371153293437	99.57%
Intermediate	13131	プラム	99.57371153293437	99.57%
Intermediate	13144	ばーん	99.57371153293437	99.57%
Intermediate	13157	チャジャンミョン	99.57371153293437	99.57%
Intermediate	13170	975	99.57371153293437	99.57%
Intermediate	13183	ぽつぽつ	99.57371153293437	99.57%
Intermediate	13196	缶から	99.57371153293437	99.57%
Intermediate	13209	ボワーン	99.57371153293437	99.57%
Intermediate	13222	アウト	99.57371153293437	99.57%
Intermediate	13235	後ろ足	99.57371153293437	99.57%
Intermediate	13248	山猫	99.57371153293437	99.57%
Intermediate	13261	牙	99.57371153293437	99.57%
Intermediate	13274	パラグラフ	99.57371153293437	99.57%
Intermediate	13287	姿見	99.57371153293437	99.57%
Intermediate	13300	もたれる	99.57371153293437	99.57%
Intermediate	13313	656	99.57371153293437	99.57%
Intermediate	13326	スティーブンクラッシェン	99.57625502020801	99.58%
Intermediate	13339	一会	99.57956155366377	99.58%
Intermediate	13352	2008	99.58286808711952	99.58%
Intermediate	13365	するする	99.58617462057529	99.59%
Intermediate	13378	造る	99.58948115403105	99.59%
Intermediate	13391	エンゼルス	99.59278768748679	99.59%
Intermediate	13404	DK	99.59609422094256	99.6%
Intermediate	13417	頷く	99.59940075439832	99.6%
Intermediate	13430	離	99.60270728785407	99.6%
Intermediate	13443	ジュっ	99.60601382130983	99.61%
Intermediate	13456	泊りがけ	99.6093203547656	99.61%
Intermediate	13469	たぶん	99.61262688822136	99.61%
Intermediate	13482	被り物	99.61593342167711	99.62%
Intermediate	13495	歳神	99.61923995513288	99.62%
Intermediate	13508	辰年	99.62254648858864	99.62%
Intermediate	13521	病い	99.6258530220444	99.63%
Intermediate	13534	はじめて	99.62915955550015	99.63%
Intermediate	13547	203	99.63246608895592	99.63%
Intermediate	13560	くるぶし	99.63577262241168	99.64%
Intermediate	13573	閉ざす	99.63907915586744	99.64%
Intermediate	13586	見本	99.64238568932319	99.64%
Intermediate	13599	mini	99.64569222277896	99.65%
Intermediate	13612	初々しい	99.64899875623472	99.65%
Intermediate	13625	ぱ	99.65230528969047	99.65%
Intermediate	13638	やりとり	99.65561182314624	99.66%
Intermediate	13651	集会	99.658918356602	99.66%
Intermediate	13664	グレーディッド	99.66222489005776	99.66%
Intermediate	13677	感性	99.66553142351351	99.67%
Intermediate	13690	あーん	99.66883795696928	99.67%
Intermediate	13703	人おじ	99.67214449042504	99.67%
Intermediate	13716	1602	99.6754510238808	99.68%
Intermediate	13729	のり子	99.67875755733657	99.68%
Intermediate	13742	モットー	99.68206409079232	99.68%
Intermediate	13755	妙法	99.68537062424808	99.69%
Intermediate	13768	西京	99.68867715770384	99.69%
Intermediate	13781	値上げ	99.6919836911596	99.69%
Intermediate	13794	艶々	99.69529022461536	99.7%
Intermediate	13807	袋叩き	99.69859675807112	99.7%
Intermediate	13820	統合	99.70190329152689	99.7%
Intermediate	13833	溺愛	99.70520982498265	99.71%
Intermediate	13846	ちら	99.7085163584384	99.71%
Intermediate	13859	タイタニック	99.71182289189416	99.71%
Intermediate	13872	ポチっ	99.71512942534993	99.72%
Intermediate	13885	こしょう	99.71843595880569	99.72%
Intermediate	13898	近隣	99.72174249226144	99.72%
Intermediate	13911	点在	99.72504902571721	99.73%
Intermediate	13924	国営	99.72835555917297	99.73%
Intermediate	13937	watching	99.73166209262871	99.73%
Intermediate	13950	ビリージョエル	99.73496862608448	99.73%
Intermediate	13963	肌触り	99.73827515954024	99.74%
Intermediate	13976	限界	99.741581692996	99.74%
Intermediate	13989	コーティング	99.74488822645175	99.74%
Intermediate	14002	高野	99.74819475990752	99.75%
